date,revenue_offeredcapacity_reg
2023-04-09 17:00:00,113.8318
2023-04-09 18:00:00,139.0118
2023-04-09 19:00:00,218.0018
2023-04-09 20:00:00,138.7618
2023-04-09 21:00:00,100.6818
2023-04-09 22:00:00,105.1118
2023-04-09 23:00:00,214.1200
2023-04-10 00:00:00,2.2482
2023-04-10 01:00:00,56.4582
2023-04-10 02:00:00,50.1882
2023-04-10 03:00:00,34.7582
2023-04-10 04:00:00,55.4782
2023-04-10 05:00:00,118.0582
2023-04-10 06:00:00,136.3182
2023-04-10 07:00:00,195.9582
2023-04-10 08:00:00,31.5582
2023-04-10 09:00:00,62.4182
2023-04-10 10:00:00,130.7882
2023-04-10 11:00:00,108.7082
2023-04-10 12:00:00,58.4082
2023-04-10 13:00:00,118.1882
2023-04-10 14:00:00,123.6482
2023-04-10 15:00:00,68.5282
2023-04-10 16:00:00,89.9182
2023-04-10 17:00:00,92.2382
2023-04-10 18:00:00,149.9382
2023-04-10 19:00:00,220.4782
2023-04-10 20:00:00,467.5282
2023-04-10 21:00:00,126.4282
2023-04-10 22:00:00,115.2782
2023-04-10 23:00:00,149.5900
2023-04-11 00:00:00,3.5728
2023-04-11 01:00:00,73.7528
2023-04-11 02:00:00,97.2628
2023-04-11 03:00:00,191.7128
2023-04-11 04:00:00,115.7528
2023-04-11 05:00:00,92.5528
2023-04-11 06:00:00,192.2028
2023-04-11 07:00:00,282.2028
2023-04-11 08:00:00,62.6528
2023-04-11 09:00:00,158.4328
2023-04-11 10:00:00,108.9328
2023-04-11 11:00:00,97.6528
2023-04-11 12:00:00,61.2428
2023-04-11 13:00:00,147.8228
2023-04-11 14:00:00,147.8928
2023-04-11 15:00:00,186.2328
2023-04-11 16:00:00,64.6828
2023-04-11 17:00:00,233.7628
2023-04-11 18:00:00,133.4828
2023-04-11 19:00:00,183.7328
2023-04-11 20:00:00,213.8428
2023-04-11 21:00:00,70.2828
2023-04-11 22:00:00,161.1828
2023-04-11 23:00:00,201.1700
2023-04-12 00:00:00,2.5465
2023-04-12 01:00:00,75.4265
2023-04-12 02:00:00,100.2965
2023-04-12 03:00:00,55.8965
2023-04-12 04:00:00,45.9165
2023-04-12 05:00:00,95.0265
2023-04-12 06:00:00,139.1565
2023-04-12 07:00:00,140.1065
2023-04-12 08:00:00,38.8665
2023-04-12 09:00:00,109.8465
2023-04-12 10:00:00,153.1065
2023-04-12 11:00:00,78.0665
2023-04-12 12:00:00,50.2565
2023-04-12 13:00:00,41.2665
2023-04-12 14:00:00,18.6265
2023-04-12 15:00:00,367.7565
2023-04-12 16:00:00,157.7765
2023-04-12 17:00:00,242.2565
2023-04-12 18:00:00,140.1565
2023-04-12 19:00:00,106.9665
2023-04-12 20:00:00,135.7165
2023-04-12 21:00:00,54.9765
2023-04-12 22:00:00,144.2465
2023-04-12 23:00:00,86.6400
2023-04-13 00:00:00,3.7713
2023-04-13 01:00:00,79.2413
2023-04-13 02:00:00,73.5413
2023-04-13 03:00:00,66.2213
2023-04-13 04:00:00,73.0313
2023-04-13 05:00:00,127.8913
2023-04-13 06:00:00,71.4613
2023-04-13 07:00:00,56.4113
2023-04-13 08:00:00,90.9413
2023-04-13 09:00:00,65.2913
2023-04-13 10:00:00,51.6413
2023-04-13 11:00:00,59.3813
