date,volume_offeredcapacity_reg
2023-04-21 18:00:00,21.3700
2023-04-21 19:00:00,17.1920
2023-04-21 20:00:00,17.6640
2023-04-21 21:00:00,37.9210
2023-04-21 22:00:00,21.0770
2023-04-21 23:00:00,25.2600
2023-04-22 00:00:00,22.3510
2023-04-22 01:00:00,18.2120
2023-04-22 02:00:00,22.4450
2023-04-22 03:00:00,18.0540
2023-04-22 04:00:00,24.8750
2023-04-22 05:00:00,21.7120
2023-04-22 06:00:00,18.3840
2023-04-22 07:00:00,21.5860
2023-04-22 08:00:00,31.7440
2023-04-22 09:00:00,24.0750
2023-04-22 10:00:00,28.9790
2023-04-22 11:00:00,37.6840
2023-04-22 12:00:00,21.7350
2023-04-22 13:00:00,29.7310
2023-04-22 14:00:00,35.6500
2023-04-22 15:00:00,18.9750
2023-04-22 16:00:00,32.0270
2023-04-22 17:00:00,21.5520
2023-04-22 18:00:00,25.0110
2023-04-22 19:00:00,19.5510
2023-04-22 20:00:00,21.1460
2023-04-22 21:00:00,19.3910
2023-04-22 22:00:00,19.5420
2023-04-22 23:00:00,21.6760
2023-04-23 00:00:00,28.6220
2023-04-23 01:00:00,24.5240
2023-04-23 02:00:00,27.1720
2023-04-23 03:00:00,20.0040
2023-04-23 04:00:00,27.9540
2023-04-23 05:00:00,29.6830
2023-04-23 06:00:00,21.4680
2023-04-23 07:00:00,35.2280
2023-04-23 08:00:00,26.3890
2023-04-23 09:00:00,19.9480
2023-04-23 10:00:00,19.5450
2023-04-23 11:00:00,20.6930
2023-04-23 12:00:00,20.6360
2023-04-23 13:00:00,35.8960
2023-04-23 14:00:00,25.7980
2023-04-23 15:00:00,17.6640
2023-04-23 16:00:00,22.8250
2023-04-23 17:00:00,24.7760
2023-04-23 18:00:00,19.9900
2023-04-23 19:00:00,21.5240
2023-04-23 20:00:00,19.6890
2023-04-23 21:00:00,17.6640
2023-04-23 22:00:00,19.0100
2023-04-23 23:00:00,19.2520
2023-04-24 00:00:00,20.7720
2023-04-24 01:00:00,19.2130
2023-04-24 02:00:00,21.7220
2023-04-24 03:00:00,22.2110
2023-04-24 04:00:00,21.5720
2023-04-24 05:00:00,20.4510
2023-04-24 06:00:00,19.4200
2023-04-24 07:00:00,18.3080
2023-04-24 08:00:00,28.3400
2023-04-24 09:00:00,20.8170
2023-04-24 10:00:00,13.3970
2023-04-24 11:00:00,99.7690
2023-04-24 12:00:00,37.1340
2023-04-24 13:00:00,0
2023-04-24 14:00:00,21.7690
2023-04-24 15:00:00,26.7400
2023-04-24 16:00:00,31.3200
2023-04-24 17:00:00,20.9600
2023-04-24 18:00:00,20.3810
2023-04-24 19:00:00,29.0050
2023-04-24 20:00:00,20.2720
2023-04-24 21:00:00,22.0060
2023-04-24 22:00:00,18.4330
2023-04-24 23:00:00,20.0480
2023-04-25 00:00:00,20.3220
2023-04-25 01:00:00,24.2110
2023-04-25 02:00:00,36.4010
2023-04-25 03:00:00,31.6410
2023-04-25 04:00:00,27.2600
2023-04-25 05:00:00,22.0050
2023-04-25 06:00:00,18.5660
2023-04-25 07:00:00,17.9460
2023-04-25 08:00:00,12.8820
2023-04-25 09:00:00,16.8350
2023-04-25 10:00:00,17.5500
2023-04-25 11:00:00,15.8880
2023-04-25 12:00:00,16.9910
2023-04-25 13:00:00,13.4330
2023-04-25 14:00:00,17.6900
2023-04-25 15:00:00,17.4350
2023-04-25 16:00:00,16.9840
2023-04-25 17:00:00,13.7130
2023-04-25 18:00:00,11.5140
2023-04-25 19:00:00,0
2023-04-25 20:00:00,60.7100
2023-04-25 21:00:00,19.9580
2023-04-25 22:00:00,22.0870
2023-04-25 23:00:00,21.4990
2023-04-26 00:00:00,26.3120
2023-04-26 01:00:00,24.8520
2023-04-26 02:00:00,25.3890
2023-04-26 03:00:00,23.2770
2023-04-26 04:00:00,21.9400
2023-04-26 05:00:00,22.7430
2023-04-26 06:00:00,22.3380
2023-04-26 07:00:00,19.7820
2023-04-26 08:00:00,22.3330
2023-04-26 09:00:00,18.9030
2023-04-26 10:00:00,20.1640
2023-04-26 11:00:00,18.1140
2023-04-26 12:00:00,17.7580
2023-04-26 13:00:00,15.1850
2023-04-26 14:00:00,13.9190
2023-04-26 15:00:00,20.4450
2023-04-26 16:00:00,21.0830
2023-04-26 17:00:00,20.3060
2023-04-26 18:00:00,22.3970
2023-04-26 19:00:00,30.8340
2023-04-26 20:00:00,31.0320
2023-04-26 21:00:00,30.4100
2023-04-26 22:00:00,21.3660
2023-04-26 23:00:00,26.1400
2023-04-27 00:00:00,17.6650
2023-04-27 01:00:00,17.6620
2023-04-27 02:00:00,18.2010
2023-04-27 03:00:00,17.6640
2023-04-27 04:00:00,18.7450
2023-04-27 05:00:00,18.0280
2023-04-27 06:00:00,17.6640
2023-04-27 07:00:00,20.9700
2023-04-27 08:00:00,3.1540
2023-04-27 09:00:00,8.3920
2023-04-27 10:00:00,0
2023-04-27 11:00:00,3.1370
2023-04-27 12:00:00,8.3620
2023-04-27 13:00:00,12.5510
2023-04-27 14:00:00,12.5440
2023-04-27 15:00:00,9.6500
2023-04-27 16:00:00,9.6510
2023-04-27 17:00:00,13.3600
2023-04-27 18:00:00,18.2140
2023-04-27 19:00:00,16.1160
2023-04-27 20:00:00,16.1200
2023-04-27 21:00:00,18.7840
2023-04-27 22:00:00,16.5550
2023-04-27 23:00:00,25.6890
2023-04-28 00:00:00,21.4950
2023-04-28 01:00:00,21.8250
2023-04-28 02:00:00,25.0510
2023-04-28 03:00:00,17.2660
2023-04-28 04:00:00,20.2320
2023-04-28 05:00:00,21.1130
2023-04-28 06:00:00,22.7870
2023-04-28 07:00:00,20.1190
2023-04-28 08:00:00,16.0190
2023-04-28 09:00:00,13.0050
2023-04-28 10:00:00,16.7230
2023-04-28 11:00:00,19.2210
2023-04-28 12:00:00,29.5870
2023-04-28 13:00:00,18.2450
2023-04-28 14:00:00,25.3690
2023-04-28 15:00:00,18.2390
2023-04-28 16:00:00,18.2420
2023-04-28 17:00:00,24.1590
2023-04-28 18:00:00,23.3420
2023-04-28 19:00:00,29.2090
2023-04-28 20:00:00,18.2430
2023-04-28 21:00:00,28.7760
2023-04-28 22:00:00,19.4410
2023-04-28 23:00:00,19.4820
2023-04-29 00:00:00,25.0830
2023-04-29 01:00:00,20.8560
2023-04-29 02:00:00,23.5390
2023-04-29 03:00:00,27.0580
2023-04-29 04:00:00,23.3570
2023-04-29 05:00:00,35.9350
2023-04-29 06:00:00,27.8460
2023-04-29 07:00:00,21.6260
2023-04-29 08:00:00,13.5230
2023-04-29 09:00:00,15.0460
2023-04-29 10:00:00,0
2023-04-29 11:00:00,23.3690
2023-04-29 12:00:00,18.8660
2023-04-29 13:00:00,34.4550
2023-04-29 14:00:00,19.2530
2023-04-29 15:00:00,18.0490
2023-04-29 16:00:00,19.8480
2023-04-29 17:00:00,19.1010
2023-04-29 18:00:00,22.4340
2023-04-29 19:00:00,25.9890
2023-04-29 20:00:00,18.0480
2023-04-29 21:00:00,18.0430
2023-04-29 22:00:00,33.2910
2023-04-29 23:00:00,22.3150
2023-04-30 00:00:00,31.5260
2023-04-30 01:00:00,40.1990
2023-04-30 02:00:00,35.0970
2023-04-30 03:00:00,21.8980
2023-04-30 04:00:00,31.9700
2023-04-30 05:00:00,34.8550
2023-04-30 06:00:00,33.3790
2023-04-30 07:00:00,29.5960
2023-04-30 08:00:00,22.0080
2023-04-30 09:00:00,40.4720
2023-04-30 10:00:00,1.5080
2023-04-30 11:00:00,18.1620
2023-04-30 12:00:00,18.9420
2023-04-30 13:00:00,18.6160
2023-04-30 14:00:00,19.8430
2023-04-30 15:00:00,20.2460
2023-04-30 16:00:00,18.7290
2023-04-30 17:00:00,29.8180
2023-04-30 18:00:00,20.1320
2023-04-30 19:00:00,26.7390
2023-04-30 20:00:00,22.6780
2023-04-30 21:00:00,18.0500
2023-04-30 22:00:00,20.9360
2023-04-30 23:00:00,22.2420
2023-05-01 00:00:00,23.4820
2023-05-01 01:00:00,34.0960
2023-05-01 02:00:00,21.9170
2023-05-01 03:00:00,26.5590
2023-05-01 04:00:00,29.3690
2023-05-01 05:00:00,21.6340
2023-05-01 06:00:00,23.8430
2023-05-01 07:00:00,19.0800
2023-05-01 08:00:00,18.6900
2023-05-01 09:00:00,18.6140
2023-05-01 10:00:00,22.9630
2023-05-01 11:00:00,15.9260
2023-05-01 12:00:00,15.9220
2023-05-01 13:00:00,18.5670
2023-05-01 14:00:00,16.5890
2023-05-01 15:00:00,26.0460
2023-05-01 16:00:00,23.8280
2023-05-01 17:00:00,20.5940
2023-05-01 18:00:00,18.0480
2023-05-01 19:00:00,18.0470
2023-05-01 20:00:00,18.0480
2023-05-01 21:00:00,18.0520
2023-05-01 22:00:00,23.7520
2023-05-01 23:00:00,23.0130
2023-05-02 00:00:00,22.1130
2023-05-02 01:00:00,32.1980
2023-05-02 02:00:00,21.8360
2023-05-02 03:00:00,25.9160
2023-05-02 04:00:00,31.7200
2023-05-02 05:00:00,22.0860
2023-05-02 06:00:00,20.5320
2023-05-02 07:00:00,23.3690
